pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
80 <pt<120 	4<chiso range<11 	29.6583	2.58132	0.0870353	0.0891017	0.0435627	0.0474343
80 <pt<120 	4<chiso range<12 	29.6583	2.58132	0.0870353	0.0854917	0.0412996	0.0373765
80 <pt<120 	4<chiso range<13 	29.6583	2.58132	0.0870353	0.0892145	0.0430423	0.0506285
80 <pt<120 	5<chiso range<10 	29.6583	2.58132	0.0870353	0.0822558	0.0405115	0.11798
80 <pt<120 	5<chiso range<11 	29.6583	2.58132	0.0870353	0.0821211	0.0403323	0.121844
80 <pt<120 	5<chiso range<12 	29.6583	2.58132	0.0870353	0.0785948	0.0380281	0.221955
80 <pt<120 	5<chiso range<13 	29.6583	2.58132	0.0870353	0.0833886	0.0402833	0.0905272
80 <pt<120 	6<chiso range<11 	29.6583	2.58132	0.0870353	0.0754699	0.0374642	0.308706
80 <pt<120 	6<chiso range<12 	29.6583	2.58132	0.0870353	0.0722986	0.0351456	0.419305
80 <pt<120 	6<chiso range<13 	29.6583	2.58132	0.0870353	0.0783428	0.0379958	0.228776
80 <pt<120 	7<chiso range<12 	29.6583	2.58132	0.0870353	0.0598953	0.0291003	0.932638
80 <pt<120 	7<chiso range<13 	29.6583	2.58132	0.0870353	0.0683311	0.0331012	0.565062
80 <pt<120 	8<chiso range<13 	29.6583	2.58132	0.0870353	0.0690002	0.0331933	0.543337
#######################################################################################
120 <pt<400 	3<chiso range<8 	16.0893	1.04566	0.064991	0.0359003	0.0317672	0.915747
120 <pt<400 	3<chiso range<9 	16.0893	1.04566	0.064991	0.0415736	0.036845	0.635566
120 <pt<400 	3<chiso range<10 	16.0893	1.04566	0.064991	0.0529093	0.0464962	0.259843
120 <pt<400 	3<chiso range<11 	16.0893	1.04566	0.064991	0.0520844	0.0456791	0.28255
120 <pt<400 	3<chiso range<12 	16.0893	1.04566	0.064991	0.0487606	0.0428463	0.378806
120 <pt<400 	3<chiso range<13 	16.0893	1.04566	0.064991	0.0493328	0.0430488	0.363732
120 <pt<400 	4<chiso range<9 	16.0893	1.04566	0.064991	0.0493418	0.0436702	0.35835
120 <pt<400 	4<chiso range<10 	16.0893	1.04566	0.064991	0.0634989	0.055684	0.0267962
120 <pt<400 	4<chiso range<11 	16.0893	1.04566	0.064991	0.0614952	0.0537867	0.0649941
120 <pt<400 	4<chiso range<12 	16.0893	1.04566	0.064991	0.0555667	0.0488209	0.193039
120 <pt<400 	4<chiso range<13 	16.0893	1.04566	0.064991	0.0550953	0.0479969	0.206174
120 <pt<400 	5<chiso range<10 	16.0893	1.04566	0.064991	0.0446271	0.0393798	0.517116
120 <pt<400 	5<chiso range<11 	16.0893	1.04566	0.064991	0.0445295	0.0391078	0.523208
120 <pt<400 	5<chiso range<12 	16.0893	1.04566	0.064991	0.0410228	0.0362417	0.661344
120 <pt<400 	5<chiso range<13 	16.0893	1.04566	0.064991	0.0431449	0.0377391	0.578872
120 <pt<400 	6<chiso range<11 	16.0893	1.04566	0.064991	0.0569258	0.0495718	0.162698
120 <pt<400 	6<chiso range<12 	16.0893	1.04566	0.064991	0.0497799	0.0436534	0.348452
120 <pt<400 	6<chiso range<13 	16.0893	1.04566	0.064991	0.0505608	0.0438378	0.329173
120 <pt<400 	7<chiso range<12 	16.0893	1.04566	0.064991	0.0445353	0.039075	0.523499
120 <pt<400 	7<chiso range<13 	16.0893	1.04566	0.064991	0.0464675	0.0403209	0.459402
120 <pt<400 	8<chiso range<13 	16.0893	1.04566	0.064991	0.0677884	0.0582336	0.0480372
#######################################################################################
