pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
60 <pt<80 	6<chiso range<11 	49.8426	6.47281	24.6803	4.80324	36.6593	0.872321	1.79607
60 <pt<80 	6<chiso range<12 	49.8426	6.47281	24.6803	4.75548	36.7242	0.904377	1.80644
60 <pt<80 	6<chiso range<13 	49.8426	6.47281	24.6803	4.47198	36.9882	1.12246	1.85729
60 <pt<80 	7<chiso range<12 	49.8426	6.47281	24.6803	4.67227	36.8741	0.95778	1.82817
60 <pt<80 	7<chiso range<13 	49.8426	6.47281	24.6803	4.3575	37.1564	1.21051	1.88386
60 <pt<80 	8<chiso range<13 	49.8426	6.47281	24.6803	4.28584	37.2156	1.27441	1.89624
#######################################################################################
80 <pt<120 	3<chiso range<8 	29.6583	2.58132	17.2209	2.53703	21.5052	0.0363635	0.861809
80 <pt<120 	3<chiso range<9 	29.6583	2.58132	17.2209	2.37863	21.7051	0.176231	0.904441
80 <pt<120 	3<chiso range<10 	29.6583	2.58132	17.2209	2.1763	21.9246	0.383502	0.953256
80 <pt<120 	3<chiso range<11 	29.6583	2.58132	17.2209	2.15421	21.9415	0.408882	0.957452
80 <pt<120 	3<chiso range<12 	29.6583	2.58132	17.2209	2.07525	21.9639	0.507706	0.966248
80 <pt<120 	3<chiso range<13 	29.6583	2.58132	17.2209	2.1511	21.8829	0.416795	0.948151
80 <pt<120 	4<chiso range<9 	29.6583	2.58132	17.2209	2.39488	21.7269	0.16	0.906992
80 <pt<120 	4<chiso range<10 	29.6583	2.58132	17.2209	2.15132	21.9869	0.409255	0.965049
80 <pt<120 	4<chiso range<11 	29.6583	2.58132	17.2209	2.12848	21.9994	0.436397	0.968639
80 <pt<120 	4<chiso range<12 	29.6583	2.58132	17.2209	2.04224	22.0121	0.548009	0.976206
80 <pt<120 	4<chiso range<13 	29.6583	2.58132	17.2209	2.13117	21.916	0.439081	0.954778
80 <pt<120 	5<chiso range<10 	29.6583	2.58132	17.2209	1.96494	22.2081	0.638708	1.01373
80 <pt<120 	5<chiso range<11 	29.6583	2.58132	17.2209	1.96173	22.1937	0.644897	1.0115
80 <pt<120 	5<chiso range<12 	29.6583	2.58132	17.2209	1.87749	22.1863	0.777033	1.01564
80 <pt<120 	5<chiso range<13 	29.6583	2.58132	17.2209	1.992	22.064	0.614196	0.98813
80 <pt<120 	6<chiso range<11 	29.6583	2.58132	17.2209	1.80284	22.4115	0.872257	1.05872
80 <pt<120 	6<chiso range<12 	29.6583	2.58132	17.2209	1.72708	22.3595	1.02041	1.05491
80 <pt<120 	6<chiso range<13 	29.6583	2.58132	17.2209	1.87147	22.2052	0.784335	1.01994
80 <pt<120 	7<chiso range<12 	29.6583	2.58132	17.2209	1.43079	22.6511	1.65984	1.12191
80 <pt<120 	7<chiso range<13 	29.6583	2.58132	17.2209	1.63231	22.4014	1.20365	1.06837
80 <pt<120 	8<chiso range<13 	29.6583	2.58132	17.2209	1.64829	22.3418	1.18015	1.05711
#######################################################################################
120 <pt<400 	3<chiso range<8 	16.0893	1.04566	10.6704	0.506001	13.6759	1.20635	0.866148
120 <pt<400 	3<chiso range<9 	16.0893	1.04566	10.6704	0.585965	13.5985	0.885976	0.839454
120 <pt<400 	3<chiso range<10 	16.0893	1.04566	10.6704	0.745736	13.4368	0.45807	0.782481
120 <pt<400 	3<chiso range<11 	16.0893	1.04566	10.6704	0.73411	13.4432	0.484339	0.785002
120 <pt<400 	3<chiso range<12 	16.0893	1.04566	10.6704	0.687263	13.4772	0.594004	0.798723
120 <pt<400 	3<chiso range<13 	16.0893	1.04566	10.6704	0.695327	13.4572	0.577915	0.792871
120 <pt<400 	4<chiso range<9 	16.0893	1.04566	10.6704	0.695455	13.4925	0.569469	0.803001
120 <pt<400 	4<chiso range<10 	16.0893	1.04566	10.6704	0.894993	13.2914	0.192144	0.732919
